UserID,CourseID,Amount,CourseCategory,CourseLevel,CourseRating,DiversityScore,EnrollmentFrequency,LearningDepth,Cluster
U01387,1,0.0,3,1,3.65,1,1,1.0,2
U01388,1,0.0,4,0,2.61,1,1,3.0,0
U01389,1,0.0,9,1,3.85,1,1,1.0,1
U01390,2,0.0,1,0,3.255,2,2,2.0,0
U01391,1,0.0,1,0,3.15,1,1,3.0,0
U01392,3,248.1,0,1,2.4233333333333333,3,3,1.6666666666666667,2
U01393,1,0.0,3,2,3.02,1,1,2.0,2
U01394,14,680.0699999999999,3,1,3.4364285714285714,9,14,1.7857142857142858,3
U01395,14,1137.83,4,1,2.882857142857143,9,14,1.9285714285714286,3
U01396,3,394.26,2,2,2.813333333333333,3,3,2.0,2
U01397,13,887.1,3,1,3.2100000000000004,8,13,1.7692307692307692,3
U01398,1,0.0,11,0,2.67,1,1,3.0,0
U01399,16,1648.93,0,1,3.179375,8,16,1.8125,3
U01400,1,0.0,0,1,3.64,1,1,1.0,2
U01401,1,327.99,10,1,1.51,1,1,1.0,1
U01402,4,383.34,0,2,3.95,4,4,2.0,2
U01403,1,0.0,2,2,1.91,1,1,2.0,2
U01404,1,0.0,11,0,2.67,1,1,3.0,0
U01405,12,1034.4099999999999,3,0,2.874166666666667,9,12,2.25,3
U01406,1,0.0,11,0,2.67,1,1,3.0,0
U01407,1,0.0,8,2,4.72,1,1,2.0,1
U01408,2,0.0,9,1,3.0999999999999996,2,2,1.0,1
U01409,4,591.3199999999999,6,2,3.025,3,4,2.0,1
U01410,1,37.89,11,0,1.3,1,1,3.0,0
U01411,15,1440.09,4,0,3.5106666666666664,9,15,2.0,3
U01412,3,58.1,6,0,4.243333333333333,3,3,2.6666666666666665,0
U01413,1,0.0,7,2,1.73,1,1,2.0,1
U01414,16,1200.1,2,0,3.05875,11,16,2.3125,3
U01415,3,1086.1399999999999,0,2,2.393333333333333,3,3,2.3333333333333335,2
U01416,2,326.02,1,1,3.8150000000000004,2,2,1.5,2
U01417,2,346.71,10,0,2.955,1,2,2.0,0
U01418,1,0.0,4,0,4.45,1,1,3.0,0
U01419,2,327.99,9,1,1.395,2,2,1.0,1
U01420,3,339.69,1,1,2.7733333333333334,3,3,1.6666666666666667,2
U01421,1,0.0,6,1,4.14,1,1,1.0,1
U01422,2,490.9,0,1,4.324999999999999,2,2,1.5,2
U01423,1,0.0,4,0,4.45,1,1,3.0,0
U01424,1,415.51,0,2,3.11,1,1,2.0,2
U01425,1,0.0,10,1,4.68,1,1,1.0,1
U01426,1,89.59,0,2,2.68,1,1,2.0,2
U01427,1,0.0,0,1,3.64,1,1,1.0,2
U01428,1,0.0,8,0,4.79,1,1,3.0,0
U01429,15,829.17,4,1,3.6806666666666668,10,15,1.8666666666666667,3
U01430,13,1296.6799999999998,2,0,3.4553846153846157,10,13,2.3076923076923075,3
U01431,2,0.0,2,2,4.0200000000000005,2,2,2.0,2
U01432,12,2266.34,0,2,3.285,8,12,2.0833333333333335,3
U01433,2,89.59,0,1,3.16,1,2,1.5,2
U01434,2,90.37,0,0,3.285,2,2,2.5,0
U01435,13,1478.6599999999999,0,2,2.9015384615384616,10,13,2.0,3
U01436,2,0.0,1,0,2.8,2,2,2.5,0
U01437,1,0.0,6,1,4.14,1,1,1.0,1
U01438,4,37.89,11,1,2.3200000000000003,3,4,1.5,1
U01439,1,327.99,10,1,1.51,1,1,1.0,1
U01440,2,394.26,2,2,2.64,1,2,2.0,2
U01441,1,327.99,10,1,1.51,1,1,1.0,1
U01442,3,559.0999999999999,4,0,2.33,3,3,3.0,0
U01443,2,0.0,0,0,3.125,2,2,2.0,0
U01444,2,436.29999999999995,0,0,1.955,2,2,2.5,0
U01445,12,1584.32,11,1,2.795833333333333,9,12,1.8333333333333333,3
U01446,1,0.0,11,1,3.32,1,1,1.0,1
U01447,1,0.0,1,0,3.15,1,1,3.0,0
U01448,1,0.0,3,2,3.6,1,1,2.0,2
U01449,2,0.0,5,1,3.99,2,2,1.5,1
U01450,11,1039.6299999999999,0,2,3.4645454545454544,8,11,2.1818181818181817,3
U01451,11,906.41,0,1,3.328181818181818,7,11,1.6363636363636365,3
U01452,2,155.57,3,0,1.935,2,2,3.0,0
U01453,2,0.0,2,1,3.1750000000000003,2,2,1.5,2
U01454,2,0.0,2,0,2.26,2,2,2.5,0
U01455,14,994.88,0,0,3.0978571428571433,11,14,2.0714285714285716,3
U01456,1,0.0,6,1,4.14,1,1,1.0,1
U01457,1,394.26,2,2,1.35,1,1,2.0,2
U01458,1,0.0,1,0,2.0,1,1,3.0,0
U01459,1,0.0,9,1,1.28,1,1,1.0,1
U01460,13,1634.62,2,0,3.0584615384615383,10,13,2.0,3
U01461,1,327.99,10,1,1.51,1,1,1.0,1
U01462,1,212.39,5,0,3.15,1,1,3.0,0
U01463,13,1219.22,6,1,3.256153846153846,7,13,1.5384615384615385,3
U01464,1,0.0,4,1,4.51,1,1,1.0,1
U01465,2,394.26,2,2,3.04,2,2,2.0,2
U01466,2,0.0,1,0,3.8,2,2,3.0,0
U01467,1,487.92,1,0,3.64,1,1,3.0,0
U01468,2,299.57,2,0,3.06,2,2,2.0,0
U01469,2,0.0,2,0,3.585,2,2,3.0,0
U01470,2,415.51,0,2,3.52,2,2,2.0,2
U01471,1,0.0,0,1,3.64,1,1,1.0,2
U01472,12,1086.16,2,0,3.0775,8,12,2.0833333333333335,3
U01473,15,2381.73,0,1,2.89,9,15,1.8666666666666667,3
U01474,2,0.0,11,0,2.435,1,2,2.0,0
U01475,15,1295.42,0,0,2.888,9,15,2.1333333333333333,3
U01476,1,326.02,1,2,2.69,1,1,2.0,2
U01477,1,0.0,5,1,2.14,1,1,1.0,1
U01478,1,0.0,9,2,2.43,1,1,2.0,1
U01479,1,0.0,6,1,4.14,1,1,1.0,1
U01480,1,0.78,7,0,3.89,1,1,3.0,0
U01481,1,0.0,7,2,1.73,1,1,2.0,1
U01482,2,490.9,0,1,3.375,2,2,1.0,2
U01483,1,0.0,4,1,4.51,1,1,1.0,1
U01484,1,0.0,9,1,1.28,1,1,1.0,1
U01485,1,0.0,6,1,4.14,1,1,1.0,1
U01486,1,0.0,6,0,1.59,1,1,3.0,0
U01487,2,0.0,4,0,3.09,2,2,2.5,0
U01488,12,599.76,3,2,2.9324999999999997,7,12,1.9166666666666667,3
U01489,1,487.92,1,0,3.64,1,1,3.0,0
U01490,1,0.0,2,2,1.91,1,1,2.0,2
U01491,3,0.0,5,2,4.6066666666666665,2,3,1.6666666666666667,1
U01492,4,837.6099999999999,0,1,3.645,4,4,1.75,2
U01493,1,415.51,0,2,3.11,1,1,2.0,2
U01494,1,0.0,2,0,2.38,1,1,3.0,0
U01495,1,0.0,10,2,3.45,1,1,2.0,1
U01496,13,1683.07,1,0,3.2684615384615388,9,13,2.5384615384615383,3
U01497,13,837.6099999999999,5,1,3.14,9,13,1.8461538461538463,3
U01498,1,0.0,1,0,2.0,1,1,3.0,0
U01499,1,0.0,7,0,1.81,1,1,3.0,0
U01500,13,1002.27,0,0,3.012307692307693,9,13,2.076923076923077,3
U01501,1,119.04,6,2,2.75,1,1,2.0,1
U01502,1,57.32,11,0,4.74,1,1,3.0,0
U01503,1,276.37,4,0,2.72,1,1,3.0,0
U01504,1,472.28,9,1,4.74,1,1,1.0,1
U01505,3,0.0,2,1,4.2299999999999995,3,3,1.3333333333333333,2
U01506,15,1160.56,0,0,3.232,9,15,2.2,3
U01507,3,353.43,1,1,2.736666666666667,3,3,1.6666666666666667,2
U01508,1,0.0,2,1,4.94,1,1,1.0,2
U01509,1,57.32,11,0,4.74,1,1,3.0,0
U01510,2,0.0,3,1,2.075,2,2,1.5,2
U01511,13,957.8900000000001,4,1,3.202307692307692,6,13,1.8461538461538463,3
U01512,12,1597.8600000000001,2,0,2.6366666666666667,8,12,2.1666666666666665,3
U01513,1,0.0,6,2,4.1,1,1,2.0,1
U01514,1,0.0,0,1,3.64,1,1,1.0,2
U01515,1,0.0,4,0,1.52,1,1,3.0,0
U01516,1,0.0,4,0,2.61,1,1,3.0,0
U01517,14,1184.67,0,0,2.8249999999999997,10,14,2.0,3
U01518,1,490.9,0,1,4.55,1,1,1.0,2
U01519,2,0.0,4,0,2.8150000000000004,2,2,2.5,0
U01520,1,0.0,5,2,4.66,1,1,2.0,1
U01521,1,327.99,10,1,1.51,1,1,1.0,1
U01522,14,461.27,5,0,2.8892857142857147,8,14,2.0714285714285716,3
U01523,1,0.0,7,2,1.73,1,1,2.0,1
U01524,1,0.0,5,1,4.44,1,1,1.0,1
U01525,2,347.48999999999995,7,0,2.56,2,2,3.0,0
U01526,12,1765.17,10,1,3.315,9,12,1.8333333333333333,3
U01527,1,37.89,11,0,1.3,1,1,3.0,0
U01528,14,2194.62,1,1,3.25,10,14,1.7142857142857142,3
U01529,3,0.0,2,0,3.616666666666667,3,3,2.0,0
U01530,15,544.11,7,0,2.9426666666666668,8,15,2.3333333333333335,3
U01531,14,623.0799999999999,4,1,3.4464285714285716,8,14,1.9285714285714286,3
U01532,1,0.0,3,2,3.02,1,1,2.0,2
U01533,3,111.18,4,1,3.9066666666666667,3,3,1.6666666666666667,2
U01534,1,0.0,2,1,4.94,1,1,1.0,2
U01535,4,944.3,0,2,3.1025,3,4,2.0,2
U01536,12,1758.18,0,0,3.2183333333333337,8,12,2.1666666666666665,3
U01537,3,887.79,0,2,3.623333333333333,3,3,1.6666666666666667,2
U01538,1,415.51,0,2,3.11,1,1,2.0,2
U01539,1,0.0,7,2,4.73,1,1,2.0,1
U01540,1,0.0,2,1,4.94,1,1,1.0,2
U01541,4,684.17,3,0,2.02,4,4,2.5,0
U01542,1,177.34,5,0,3.89,1,1,3.0,0
U01543,16,1848.28,6,2,3.141875,10,16,1.8125,3
U01544,1,119.04,6,2,2.75,1,1,2.0,1
U01545,1,0.0,11,1,2.2,1,1,1.0,1
U01546,1,0.0,0,1,3.64,1,1,1.0,2
U01547,2,0.0,4,0,1.665,2,2,3.0,0
U01548,1,0.0,9,1,2.88,1,1,1.0,1
U01549,1,0.0,5,1,2.14,1,1,1.0,1
U01550,1,0.0,7,2,1.73,1,1,2.0,1
U01551,1,0.0,8,0,2.98,1,1,3.0,0
U01552,1,0.0,4,0,4.45,1,1,3.0,0
U01553,15,631.0,3,0,2.920666666666667,10,15,2.066666666666667,3
U01554,4,0.0,2,1,3.46,4,4,1.5,2
U01555,1,0.0,3,1,3.65,1,1,1.0,2
U01556,2,0.0,6,0,4.445,2,2,2.5,0
U01557,1,0.0,7,0,1.81,1,1,3.0,0
U01558,1,57.32,11,0,4.74,1,1,3.0,0
U01559,1,89.59,0,2,2.68,1,1,2.0,2
U01560,1,0.0,3,2,3.6,1,1,2.0,2
U01561,1,0.0,3,2,3.02,1,1,2.0,2
U01562,1,0.0,5,1,2.14,1,1,1.0,1
U01563,1,0.0,6,2,4.1,1,1,2.0,1
U01564,1,346.71,10,0,1.23,1,1,3.0,0
U01565,1,212.39,5,0,3.15,1,1,3.0,0
U01566,1,0.0,0,1,3.64,1,1,1.0,2
U01567,1,0.0,5,1,2.14,1,1,1.0,1
U01568,3,415.51,0,2,3.07,3,3,2.3333333333333335,2
U01569,1,0.0,8,0,2.01,1,1,3.0,0
U01570,2,326.02,1,1,3.415,2,2,1.5,2
U01571,2,0.0,2,0,1.9849999999999999,2,2,3.0,0
U01572,1,53.86,6,1,2.47,1,1,1.0,1
U01573,2,487.92,1,0,3.545,2,2,2.5,0
U01574,1,346.71,10,0,1.23,1,1,3.0,0
U01575,13,1289.19,2,1,3.3392307692307694,7,13,1.9230769230769231,3
U01576,2,0.0,2,1,2.605,2,2,1.5,2
U01577,1,0.0,4,0,1.52,1,1,3.0,0
U01578,15,1408.0,0,2,2.884666666666667,10,15,2.066666666666667,3
U01579,1,0.0,6,0,1.59,1,1,3.0,0
U01580,2,394.26,2,2,1.54,2,2,2.0,2
U01581,2,215.23000000000002,5,0,2.595,2,2,3.0,0
U01582,1,0.0,8,2,4.11,1,1,2.0,1
U01583,1,0.0,10,2,3.45,1,1,2.0,1
U01584,1,0.0,5,1,4.44,1,1,1.0,1
U01585,11,891.67,6,1,3.441818181818182,6,11,1.6363636363636365,3
U01586,14,1193.63,7,1,3.0142857142857147,9,14,1.6428571428571428,3
U01587,2,37.89,2,0,2.615,2,2,2.5,0
U01588,1,0.0,10,2,3.45,1,1,2.0,1
U01589,1,0.0,2,1,4.94,1,1,1.0,2
U01590,1,0.0,10,1,4.68,1,1,1.0,1
U01591,2,0.0,0,0,3.01,2,2,2.0,0
U01592,4,0.0,2,1,2.295,4,4,1.75,2
U01593,1,0.0,5,1,4.44,1,1,1.0,1
U01594,1,37.89,11,0,1.3,1,1,3.0,0
U01595,2,592.85,0,0,3.5,2,2,2.5,0
U01596,2,0.0,3,1,2.3899999999999997,2,2,1.0,2
U01597,1,299.57,3,1,3.74,1,1,1.0,2
U01598,1,0.0,11,1,3.32,1,1,1.0,1
U01599,1,0.0,8,0,2.98,1,1,3.0,0
U01600,1,326.02,1,2,2.69,1,1,2.0,2
U01601,2,346.71,4,0,2.87,2,2,2.0,0
U01602,13,871.4,0,1,3.276153846153846,10,13,1.9230769230769231,3
U01603,2,89.59,0,0,2.1350000000000002,2,2,2.5,0
U01604,1,0.0,10,2,3.45,1,1,2.0,1
U01605,1,57.32,11,0,4.74,1,1,3.0,0
U01606,1,346.71,10,0,1.23,1,1,3.0,0
U01607,1,89.59,0,2,2.68,1,1,2.0,2
U01608,1,0.0,7,2,1.73,1,1,2.0,1
U01609,1,0.0,11,1,2.2,1,1,1.0,1
U01610,1,0.0,8,0,2.01,1,1,3.0,0
U01611,1,0.0,8,0,2.01,1,1,3.0,0
U01612,1,0.0,7,2,1.73,1,1,2.0,1
U01613,1,0.0,2,1,4.94,1,1,1.0,2
U01614,1,0.0,5,2,4.66,1,1,2.0,1
U01615,1,0.0,7,0,1.81,1,1,3.0,0
U01616,1,0.0,11,1,3.32,1,1,1.0,1
U01617,1,0.0,9,1,1.28,1,1,1.0,1
U01618,13,898.9499999999999,8,0,3.129230769230769,8,13,2.0,3
U01619,1,490.9,0,1,4.55,1,1,1.0,2
U01620,1,0.0,5,1,4.44,1,1,1.0,1
U01621,2,0.0,1,0,1.905,2,2,3.0,0
U01622,1,0.78,7,0,3.89,1,1,3.0,0
U01623,1,0.0,5,1,2.14,1,1,1.0,1
U01624,4,809.56,0,0,3.265,4,4,2.5,0
U01625,3,394.26,2,2,3.2099999999999995,3,3,1.6666666666666667,2
U01626,1,0.0,6,1,4.14,1,1,1.0,1
U01627,13,732.86,2,1,2.856923076923077,9,13,1.8461538461538463,3
U01628,14,1576.41,1,0,2.5435714285714286,7,14,2.142857142857143,3
U01629,1,53.86,6,1,2.47,1,1,1.0,1
U01630,1,0.0,3,2,3.02,1,1,2.0,2
U01631,2,394.26,2,0,1.435,2,2,2.5,0
U01632,1,0.0,2,2,3.93,1,1,2.0,2
U01633,1,0.0,10,1,4.68,1,1,1.0,1
U01634,1,0.0,3,2,3.02,1,1,2.0,2
U01635,14,743.14,1,0,2.9021428571428567,9,14,2.2142857142857144,3
U01636,1,0.0,4,0,4.45,1,1,3.0,0
U01637,13,1567.34,5,1,3.713846153846154,9,13,1.5384615384615385,3
U01638,1,0.0,11,1,2.2,1,1,1.0,1
U01639,1,0.0,9,2,2.43,1,1,2.0,1
U01640,1,0.0,8,2,4.72,1,1,2.0,1
U01641,1,0.0,6,2,4.1,1,1,2.0,1
U01642,1,0.0,3,1,3.65,1,1,1.0,2
U01643,1,89.59,0,2,2.68,1,1,2.0,2
U01644,3,487.92,1,0,3.526666666666667,2,3,2.3333333333333335,0
U01645,3,0.78,1,0,3.3333333333333335,3,3,2.6666666666666665,0
U01646,1,0.0,9,2,2.43,1,1,2.0,1
U01647,13,1297.69,2,1,3.5084615384615385,9,13,1.8461538461538463,3
U01648,4,118.46000000000001,7,0,2.4924999999999997,3,4,2.5,0
U01649,13,2151.13,0,2,2.853846153846154,8,13,2.076923076923077,3
U01650,1,0.0,7,0,1.81,1,1,3.0,0
U01651,1,212.39,5,0,3.15,1,1,3.0,0
U01652,2,327.99,2,1,2.72,2,2,1.5,2
U01653,1,0.0,4,0,2.61,1,1,3.0,0
U01654,15,2711.54,1,0,3.1113333333333335,9,15,2.2,3
U01655,1,0.0,7,0,1.81,1,1,3.0,0
U01656,12,918.87,2,0,3.1283333333333334,8,12,2.1666666666666665,3
U01657,1,0.0,3,1,3.65,1,1,1.0,2
U01658,1,177.34,5,0,3.89,1,1,3.0,0
U01659,3,540.38,10,1,3.1133333333333333,2,3,1.6666666666666667,1
U01660,2,95.21000000000001,11,0,3.02,1,2,3.0,0
U01661,1,0.0,11,1,3.32,1,1,1.0,1
U01662,15,2154.37,6,0,3.3066666666666666,10,15,2.0,3
U01663,2,0.0,8,1,3.0,2,2,1.5,1
U01664,2,415.51,0,2,3.065,2,2,2.0,2
U01665,4,0.0,3,1,3.9575,3,4,1.25,2
U01666,14,589.19,4,0,2.785,9,14,2.0714285714285716,3
U01667,1,0.0,6,0,1.59,1,1,3.0,0
U01668,1,0.0,7,1,1.13,1,1,1.0,1
U01669,2,53.86,6,1,3.575,2,2,1.0,1
U01670,1,0.0,11,1,3.32,1,1,1.0,1
U01671,15,839.93,6,1,2.9560000000000004,10,15,1.7333333333333334,3
U01672,1,0.0,4,1,4.51,1,1,1.0,1
U01673,1,0.0,7,2,1.73,1,1,2.0,1
U01674,14,1224.07,2,1,2.9164285714285714,9,14,1.8571428571428572,3
U01675,1,394.26,2,2,1.35,1,1,2.0,2
U01676,1,0.0,8,0,4.79,1,1,3.0,0
U01677,2,0.0,1,0,2.88,2,2,3.0,0
U01678,1,0.0,7,2,4.73,1,1,2.0,1
U01679,1,0.0,4,0,4.45,1,1,3.0,0
U01680,1,0.0,1,0,2.0,1,1,3.0,0
U01681,1,0.0,10,2,3.45,1,1,2.0,1
U01682,2,0.0,5,1,3.99,2,2,1.5,1
U01683,1,326.02,1,2,2.69,1,1,2.0,2
U01684,2,0.0,2,0,1.9849999999999999,2,2,3.0,0
U01685,1,0.0,7,2,1.73,1,1,2.0,1
U01686,1,0.0,8,0,2.01,1,1,3.0,0
U01687,2,0.0,8,0,3.885,1,2,3.0,0
U01688,2,0.0,8,0,3.15,2,2,2.0,0
U01689,1,0.0,11,1,3.32,1,1,1.0,1
U01690,4,0.0,0,1,4.3075,4,4,1.0,2
U01691,1,37.89,11,0,1.3,1,1,3.0,0
U01692,12,1372.26,0,0,3.330833333333333,10,12,2.0,3
U01693,2,276.37,4,0,2.6950000000000003,2,2,3.0,0
U01694,1,342.61,10,2,4.84,1,1,2.0,1
U01695,13,1458.16,4,0,3.06923076923077,9,13,2.1538461538461537,3
U01696,2,327.99,5,1,3.085,2,2,1.5,1
U01697,1,0.0,5,1,2.14,1,1,1.0,1
U01698,1,0.0,7,1,1.13,1,1,1.0,1
U01699,1,0.0,6,2,4.1,1,1,2.0,1
U01700,1,326.02,1,2,2.69,1,1,2.0,2
U01701,1,117.68,3,0,2.57,1,1,3.0,0
U01702,14,957.02,1,1,3.3164285714285713,8,14,1.8571428571428572,3
U01703,3,487.92,1,0,3.516666666666667,3,3,2.6666666666666665,0
U01704,2,89.59,0,1,3.8100000000000005,2,2,1.5,2
U01705,1,472.28,9,1,4.74,1,1,1.0,1
U01706,1,0.0,9,1,3.85,1,1,1.0,1
U01707,3,119.04,2,0,4.16,3,3,2.0,0
U01708,14,1615.22,6,2,2.6457142857142855,9,14,1.8571428571428572,3
U01709,1,0.0,5,1,2.14,1,1,1.0,1
U01710,1,394.26,2,2,1.35,1,1,2.0,2
U01711,1,53.86,6,1,2.47,1,1,1.0,1
U01712,1,0.0,6,0,1.59,1,1,3.0,0
U01713,4,451.58,2,0,2.7,4,4,2.5,0
U01714,1,0.0,3,2,3.02,1,1,2.0,2
U01715,1,0.0,4,1,4.51,1,1,1.0,1
U01716,1,57.32,11,0,4.74,1,1,3.0,0
U01717,1,299.57,3,1,3.74,1,1,1.0,2
U01718,1,0.0,4,0,1.52,1,1,3.0,0
U01719,1,119.04,6,2,2.75,1,1,2.0,1
U01720,15,1655.97,3,1,3.2853333333333334,8,15,1.8666666666666667,3
U01721,10,810.29,11,0,3.357,7,10,2.1,3
U01722,1,0.0,7,0,1.81,1,1,3.0,0
U01723,1,0.0,4,0,1.52,1,1,3.0,0
U01724,16,1227.77,4,0,3.0875,10,16,2.125,3
U01725,2,0.0,4,0,1.325,2,2,2.0,0
U01726,13,1008.6800000000001,4,0,3.0107692307692306,9,13,2.3846153846153846,3
U01727,1,0.0,2,2,3.93,1,1,2.0,2
U01728,2,0.0,4,0,3.745,2,2,2.0,0
U01729,15,2400.05,10,0,2.896666666666667,10,15,2.066666666666667,3
U01730,1,0.0,4,0,2.61,1,1,3.0,0
U01731,1,0.0,6,2,4.1,1,1,2.0,1
U01732,2,0.0,4,0,4.585,2,2,2.5,0
U01733,4,575.94,3,2,3.085,4,4,2.0,2
U01734,3,445.06,1,2,2.32,3,3,2.3333333333333335,2
U01735,1,57.32,11,0,4.74,1,1,3.0,0
U01736,1,0.0,3,2,3.6,1,1,2.0,2
U01737,1,0.0,9,1,1.28,1,1,1.0,1
U01738,1,0.0,4,0,4.45,1,1,3.0,0
U01739,1,0.0,8,0,2.98,1,1,3.0,0
U01740,1,0.0,8,0,2.98,1,1,3.0,0
U01741,2,0.0,3,1,2.95,2,2,1.5,2
U01742,2,0.0,6,1,4.119999999999999,1,2,1.5,1
U01743,1,0.0,7,0,1.81,1,1,3.0,0
U01744,4,665.26,1,0,3.9625,4,4,2.5,0
U01745,13,1622.6399999999999,3,1,3.2546153846153847,7,13,1.9230769230769231,3
U01746,14,1607.25,5,1,3.3685714285714283,8,14,1.6428571428571428,3
U01747,4,177.34,5,2,3.6925,4,4,2.0,2
U01748,1,394.26,2,2,1.35,1,1,2.0,2
U01749,1,276.37,4,0,2.72,1,1,3.0,0
U01750,4,627.6600000000001,1,1,3.435,4,4,1.5,2
U01751,1,0.78,7,0,3.89,1,1,3.0,0
U01752,4,301.98,0,0,2.8,4,4,2.25,0
U01753,1,0.0,1,0,2.0,1,1,3.0,0
U01754,1,0.0,0,1,3.64,1,1,1.0,2
U01755,1,285.05,1,1,1.96,1,1,1.0,2
U01756,2,0.0,7,1,1.505,2,2,1.5,1
U01757,1,0.0,9,1,2.88,1,1,1.0,1
U01758,1,326.02,1,2,2.69,1,1,2.0,2
U01759,1,276.37,4,0,2.72,1,1,3.0,0
U01760,1,490.9,0,1,4.55,1,1,1.0,2
U01761,2,0.0,1,0,2.44,2,2,2.5,0
U01762,15,1427.04,8,0,3.624666666666667,11,15,2.2,3
U01763,1,248.1,0,1,1.2,1,1,1.0,2
U01764,2,285.05,1,1,3.2,2,2,1.0,2
U01765,1,0.0,8,0,2.01,1,1,3.0,0
U01766,3,623.0799999999999,2,0,2.9633333333333334,3,3,2.3333333333333335,0
U01767,1,0.0,5,1,4.44,1,1,1.0,1
U01768,2,0.0,2,0,4.19,2,2,2.5,0
U01769,4,53.86,5,1,3.1875,4,4,1.5,1
U01770,2,0.0,2,0,4.695,2,2,2.0,0
U01771,3,347.48999999999995,4,0,2.2133333333333334,3,3,3.0,0
U01772,1,0.0,8,0,2.01,1,1,3.0,0
U01773,16,2596.54,0,1,3.124375,8,16,1.6875,3
U01774,1,0.0,2,1,4.94,1,1,1.0,2
U01775,2,0.0,4,0,3.0999999999999996,2,2,2.0,0
U01776,2,0.0,1,0,2.645,2,2,2.0,0
U01777,1,0.0,11,1,2.2,1,1,1.0,1
U01778,2,0.0,3,1,4.055,2,2,1.5,2
U01779,1,0.0,8,2,4.72,1,1,2.0,1
U01780,1,346.71,10,0,1.23,1,1,3.0,0
U01781,1,0.0,10,2,3.45,1,1,2.0,1
U01782,1,0.0,9,1,3.85,1,1,1.0,1
U01783,3,57.32,1,0,3.78,3,3,2.6666666666666665,0
U01784,1,119.04,6,2,2.75,1,1,2.0,1
U01785,1,0.0,7,2,4.73,1,1,2.0,1
U01786,13,1539.78,6,0,3.1830769230769227,8,13,2.1538461538461537,3
U01787,2,266.93,0,0,3.285,2,2,2.5,0
U01788,2,89.59,0,0,3.7350000000000003,2,2,2.5,0
U01789,15,1442.1299999999999,3,1,3.234,8,15,1.8666666666666667,3
U01790,1,299.57,3,1,3.74,1,1,1.0,2
U01791,2,53.86,6,0,3.63,2,2,2.0,0
U01792,1,53.86,6,1,2.47,1,1,1.0,1
U01793,1,0.0,2,2,3.93,1,1,2.0,2
U01794,1,0.0,1,0,2.0,1,1,3.0,0
U01795,13,1145.56,0,0,2.9646153846153847,9,13,2.076923076923077,3
U01796,1,0.0,11,0,2.67,1,1,3.0,0
U01797,1,490.9,0,1,4.55,1,1,1.0,2
U01798,1,487.92,1,0,3.64,1,1,3.0,0
U01799,1,0.0,1,0,3.15,1,1,3.0,0
U01800,2,248.1,0,1,2.4,2,2,1.5,2
U01801,1,394.26,2,2,1.35,1,1,2.0,2
U01802,1,276.37,4,0,2.72,1,1,3.0,0
U01803,3,342.61,9,1,3.6799999999999997,3,3,1.3333333333333333,1
U01804,2,0.0,5,0,3.71,2,2,2.0,0
U01805,15,431.96000000000004,2,1,2.834,9,15,1.8666666666666667,3
U01806,1,0.0,6,1,4.14,1,1,1.0,1
U01807,2,490.9,0,0,3.7649999999999997,2,2,2.0,0
U01808,3,684.67,5,0,4.183333333333334,2,3,2.0,0
U01809,13,1427.78,2,1,3.3169230769230773,8,13,1.7692307692307692,3
U01810,15,2242.06,1,0,2.9113333333333333,8,15,2.2666666666666666,3
U01811,1,0.0,6,0,1.59,1,1,3.0,0
U01812,15,798.53,3,0,2.9353333333333333,10,15,2.066666666666667,3
U01813,1,0.0,3,1,3.65,1,1,1.0,2
U01814,3,472.28,7,0,2.8266666666666667,3,3,2.0,0
U01815,1,0.0,4,1,4.51,1,1,1.0,1
U01816,2,0.0,3,1,2.895,2,2,1.0,2
U01817,1,0.0,1,0,2.0,1,1,3.0,0
U01818,2,53.86,6,1,3.5949999999999998,2,2,1.5,1
U01819,1,0.0,8,0,4.79,1,1,3.0,0
U01820,15,2407.56,1,0,2.8746666666666667,11,15,2.066666666666667,3
U01821,1,0.0,1,0,3.15,1,1,3.0,0
U01822,15,447.03000000000003,6,0,2.9059999999999997,9,15,2.066666666666667,3
U01823,1,0.0,6,0,1.59,1,1,3.0,0
U01824,1,327.99,10,1,1.51,1,1,1.0,1
U01825,14,758.12,7,2,3.143571428571429,9,14,1.9285714285714286,3
U01826,1,0.0,5,1,2.14,1,1,1.0,1
U01827,1,0.0,4,0,4.45,1,1,3.0,0
U01828,1,177.34,5,0,3.89,1,1,3.0,0
U01829,2,0.0,2,2,3.005,2,2,2.0,2
U01830,1,37.89,11,0,1.3,1,1,3.0,0
U01831,1,472.28,9,1,4.74,1,1,1.0,1
U01832,1,0.0,9,1,2.88,1,1,1.0,1
U01833,2,487.92,1,0,4.215,2,2,3.0,0
U01834,1,0.0,7,2,1.73,1,1,2.0,1
U01835,2,0.0,8,0,4.755,1,2,2.5,0
U01836,1,299.57,3,1,3.74,1,1,1.0,2
U01837,1,326.02,1,2,2.69,1,1,2.0,2
U01838,2,0.0,2,2,4.015,2,2,2.0,2
U01839,1,0.0,3,2,3.6,1,1,2.0,2
U01840,14,460.83000000000004,7,1,3.3735714285714287,10,14,1.9285714285714286,3
U01841,1,0.0,2,2,1.91,1,1,2.0,2
U01842,13,1169.28,0,1,3.1123076923076924,9,13,1.7692307692307692,3
U01843,1,0.0,11,0,2.67,1,1,3.0,0
U01844,1,0.0,3,2,3.02,1,1,2.0,2
U01845,1,0.0,4,0,4.45,1,1,3.0,0
U01846,2,117.68,2,0,3.755,2,2,2.0,0
